ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,type,symbol,ch,chp
1722.65,17694,1699502621,1699502628,21,39,1722.65,1723.35,4,85591,93367,1718.49,1711.2,1724.45,0,0,1716.9,1709.0,sf,NSE:TATACOMM-EQ,13.65,0.7987
237.35,585835,1699502627,1699502628,480,1242,237.25,237.35,2,647958,1766158,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.4,-0.1682
1512.1,529918,1699502628,1699502628,1588,19,1512.0,1512.1,1,150585,148715,1507.23,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.35,2.1862
1143.75,56872,1699502627,1699502628,177,13,1143.7,1144.15,1,128296,100846,1140.41,1135.25,1149.9,0,0,1148.4,1142.4,sf,NSE:CHOLAFIN-EQ,1.35,0.1182
273.7,7171621,1699502628,1699502628,258,11364,273.65,273.7,70,1198153,1078532,270.4,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
556.45,105847,1699502623,1699502628,12,64,556.25,556.45,35,277707,298475,556.41,554.5,557.8,0,0,555.7,552.0,sf,NSE:UPL-EQ,4.45,0.8062
1572.55,57202,1699502627,1699502628,61,39,1572.55,1572.95,1,105670,141120,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,2.75,0.1752
2140.85,16908,1699502625,1699502628,130,31,2140.15,2140.85,9,39601,46383,2140.81,2136.75,2149.0,0,0,2137.65,2116.8,sf,NSE:COLPAL-EQ,24.05,1.1361
124.25,382080,1699502626,1699502628,574,2760,124.25,124.3,47,1199441,1878382,124.48,124.15,125.0,0,0,125.0,125.05,sf,NSE:GAIL-EQ,-0.8,-0.6397
1051.75,28607,1699502624,1699502628,96,14,1051.05,1051.85,5,24717,109230,1056.55,1050.05,1062.95,0,0,1060.0,1047.0,sf,NSE:BDL-EQ,4.75,0.4537
193.25,1338685,1699502623,1699502629,1107,98,193.25,193.3,1,1410292,2155004,193.1,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
104.85,1247268,1699502625,1699502628,2707,5061,104.8,104.9,155,597533,1871695,104.58,103.9,105.1,0,0,104.3,103.2,sf,NSE:BANKINDIA-EQ,1.65,1.5988
321.5,1611955,1699502628,1699502629,2105,1340,321.45,321.5,160,764738,909140,320.02,316.8,321.6,0,0,318.45,314.25,sf,NSE:COALINDIA-EQ,7.25,2.3071
540.0,65080,1699502623,1699502629,200,105,540.15,540.3,11,43841,51657,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.7,-0.4975
218.4,279568,1699502626,1699502628,221,286,218.3,218.4,50,774790,800384,218.01,217.5,218.75,0,0,218.05,216.1,sf,NSE:BANDHANBNK-EQ,2.3,1.0643
315.25,2403841,1699502628,1699502628,25,55,315.15,315.25,50,781417,904826,313.68,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.8,2.2046
630.65,194148,1699502619,1699502628,171,328,630.65,631.0,6,236309,347918,631.57,628.1,633.55,0,0,629.8,630.35,sf,NSE:JINDALSTEL-EQ,0.3,0.0476
184.4,363267,1699502626,1699502628,9709,285,184.4,184.45,289,743568,857192,184.42,183.75,185.1,0,0,184.2,185.85,sf,NSE:INDUSTOWER-EQ,-1.45,-0.7802
237.15,588835,1699502628,1699502628,679,1220,237.15,237.3,95,648825,1772803,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.6,-0.2524
1572.55,57203,1699502628,1699502628,60,39,1572.55,1572.95,1,102876,141246,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,2.75,0.1752
392.75,817569,1699502626,1699502629,198,1,392.6,392.7,10,312196,1139704,393.15,390.55,395.85,0,0,395.1,383.8,sf,NSE:ADANIPOWER-EQ,8.95,2.3319
269.9,268192,1699502621,1699502628,46,50,269.9,270.0,1,403606,371042,268.9,266.0,270.7,0,0,267.05,263.95,sf,NSE:M&MFIN-EQ,5.95,2.2542
1492.4,101797,1699502628,1699502629,47,377,1492.4,1492.85,10,150533,220845,1490.22,1484.85,1494.95,0,0,1488.95,1486.4,sf,NSE:INDUSINDBK-EQ,6.0,0.4037
1959.0,140865,1699502623,1699502629,21,382,1958.35,1959.05,1,62889,70328,1959.46,1947.1,1970.0,0,0,1970.0,1987.2,sf,NSE:SHRIRAMFIN-EQ,-28.2,-1.4191
193.25,1338813,1699502629,1699502629,1456,21,193.25,193.3,1,1410342,2156044,193.1,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
104.85,1248238,1699502628,1699502629,190,3648,104.85,104.9,155,595313,1863549,104.58,103.9,105.1,0,0,104.3,103.2,sf,NSE:BANKINDIA-EQ,1.65,1.5988
540.3,65301,1699502629,1699502629,70,103,540.0,540.3,1,43830,51506,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.4,-0.4422
1008.65,20033,1699502627,1699502629,1,11,1008.45,1009.0,17,65904,64162,1010.88,1005.85,1016.4,0,0,1012.35,1001.3,sf,NSE:RAMCOCEM-EQ,7.35,0.734
1813.25,272587,1699502627,1699502629,35,1,1812.55,1813.25,1,334228,101552,1803.98,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,48.65,2.757
13.8,20039253,1699502624,1699502629,981167,2006379,13.75,13.8,1000,23400208,42378784,13.8,13.7,13.9,0,0,13.8,13.85,sf,NSE:IDEA-EQ,-0.05,-0.361
315.25,2403841,1699502628,1699502629,25,55,315.15,315.25,50,781417,904826,313.68,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.8,2.2046
1338.25,50828,1699502627,1699502629,100,6,1338.25,1338.35,1,101033,80704,1339.54,1335.45,1346.95,0,0,1345.1,1340.85,sf,NSE:SBILIFE-EQ,-2.6,-0.1939
581.5,585805,1699502629,1699502629,108,3,581.35,581.5,2,714631,1338225,580.92,579.3,581.85,0,0,581.0,579.75,sf,NSE:SBIN-EQ,1.75,0.3019
1722.65,17694,1699502621,1699502629,21,39,1722.65,1723.35,4,85639,93214,1718.49,1711.2,1724.45,0,0,1716.9,1709.0,sf,NSE:TATACOMM-EQ,13.65,0.7987
237.15,588835,1699502628,1699502629,679,1220,237.15,237.3,95,648825,1772803,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.6,-0.2524
1512.6,530338,1699502628,1699502629,1,26,1512.5,1512.85,20,151475,149186,1507.24,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.85,2.22
1614.55,25098,1699502624,1699502629,28,32,1616.0,1617.35,8,13503,41161,1618.79,1609.9,1634.4,0,0,1633.4,1653.15,sf,NSE:GLAND-EQ,-38.6,-2.3349
1144.75,56872,1699502627,1699502629,177,13,1143.7,1144.15,7,128296,100846,1140.41,1135.25,1149.9,0,0,1148.4,1142.4,sf,NSE:CHOLAFIN-EQ,2.35,0.2057
273.7,7171621,1699502628,1699502629,258,11364,273.65,273.7,50,1198153,1078532,270.4,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
556.45,105847,1699502623,1699502629,12,64,556.25,556.45,1,277707,298475,556.41,554.5,557.8,0,0,555.7,552.0,sf,NSE:UPL-EQ,4.45,0.8062
1572.95,57203,1699502628,1699502629,60,39,1572.55,1572.95,1,102876,141246,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,3.15,0.2007
270.1,268192,1699502621,1699502629,46,50,269.9,270.0,88,403606,371042,268.9,266.0,270.7,0,0,267.05,263.95,sf,NSE:M&MFIN-EQ,6.15,2.33
413.85,70150,1699502621,1699502629,827,50,413.85,414.0,3,222882,230114,414.25,412.4,418.85,0,0,418.85,417.55,sf,NSE:GUJGASLTD-EQ,-3.7,-0.8861
193.3,1338813,1699502629,1699502630,1456,21,193.25,193.3,8,1410342,2156044,193.1,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,2.05,1.0719
321.45,1612415,1699502629,1699502630,1900,1731,321.45,321.5,50,789170,911619,320.02,316.8,321.6,0,0,318.45,314.25,sf,NSE:COALINDIA-EQ,7.2,2.2912
2342.35,9076,1699502624,1699502629,14,6,2342.3,2342.55,8,48235,65640,2346.96,2341.4,2356.5,0,0,2356.15,2341.2,sf,NSE:SRF-EQ,1.15,0.0491
540.3,65301,1699502629,1699502630,70,103,540.0,540.3,1,43830,51506,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.4,-0.4422
1813.25,272613,1699502628,1699502629,77,9,1812.45,1813.45,1,333765,102122,1803.98,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,48.65,2.757
315.15,2403858,1699502629,1699502629,264,5,315.15,315.25,12,780778,906317,313.68,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.7,2.1722
237.15,588835,1699502628,1699502629,779,1220,237.15,237.3,95,649045,1772727,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.6,-0.2524
273.7,7174184,1699502629,1699502629,638,9621,273.6,273.7,50,1199242,1080286,270.4,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
1572.95,57204,1699502629,1699502629,2,101,1572.55,1572.9,1,104962,141265,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,3.15,0.2007
392.45,817569,1699502626,1699502630,198,1,392.6,392.7,2,312196,1139704,393.15,390.55,395.85,0,0,395.1,383.8,sf,NSE:ADANIPOWER-EQ,8.65,2.2538
559.1,34678,1699502625,1699502630,24,18,558.6,559.05,2,46762,112102,557.98,555.2,562.85,0,0,562.85,563.95,sf,NSE:SONACOMS-EQ,-4.85,-0.86
1492.4,101797,1699502628,1699502630,93,88,1492.4,1492.8,10,150468,221375,1490.22,1484.85,1494.95,0,0,1488.95,1486.4,sf,NSE:INDUSINDBK-EQ,6.0,0.4037
1959.0,141188,1699502628,1699502630,26,303,1959.0,1959.05,1,63255,70170,1959.46,1947.1,1970.0,0,0,1970.0,1987.2,sf,NSE:SHRIRAMFIN-EQ,-28.2,-1.4191
2342.3,9076,1699502624,1699502630,14,6,2342.3,2342.55,4,48235,65640,2346.96,2341.4,2356.5,0,0,2356.15,2341.2,sf,NSE:SRF-EQ,1.1,0.047
1813.45,272613,1699502628,1699502630,77,9,1812.45,1813.45,14,333765,102122,1803.98,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,48.85,2.7683
13.8,20045625,1699502630,1699502630,972469,2007791,13.75,13.8,70,23337344,42495808,13.8,13.7,13.9,0,0,13.8,13.85,sf,NSE:IDEA-EQ,-0.05,-0.361
315.15,2403858,1699502629,1699502630,264,5,315.15,315.25,12,780778,906317,313.68,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.7,2.1722
581.3,587173,1699502630,1699502630,708,4,581.3,581.5,1080,713954,1338011,580.92,579.3,581.85,0,0,581.0,579.75,sf,NSE:SBIN-EQ,1.55,0.2674
631.0,194148,1699502619,1699502630,171,328,630.65,631.0,50,236309,347918,631.57,628.1,633.55,0,0,629.8,630.35,sf,NSE:JINDALSTEL-EQ,0.65,0.1031
1722.65,17697,1699502630,1699502630,18,39,1722.65,1723.35,3,85543,93211,1718.49,1711.2,1724.45,0,0,1716.9,1709.0,sf,NSE:TATACOMM-EQ,13.65,0.7987
237.3,588835,1699502628,1699502630,779,1220,237.15,237.3,8,649045,1772727,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.45,-0.1893
1512.35,530338,1699502628,1699502630,1,26,1512.5,1512.85,10,151475,149186,1507.24,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.6,2.2031
1615.4,25098,1699502624,1699502630,28,32,1616.0,1617.35,1,13503,41161,1618.79,1609.9,1634.4,0,0,1633.4,1653.15,sf,NSE:GLAND-EQ,-37.75,-2.2835
1144.05,56872,1699502627,1699502630,177,13,1143.7,1144.15,1,128296,100846,1140.41,1135.25,1149.9,0,0,1148.4,1142.4,sf,NSE:CHOLAFIN-EQ,1.65,0.1444
273.75,7174184,1699502629,1699502630,638,9621,273.6,273.7,34,1199242,1080286,270.4,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.7,4.0677
269.85,268882,1699502629,1699502630,522,541,269.85,270.1,35,404681,368140,268.9,266.0,270.7,0,0,267.05,263.95,sf,NSE:M&MFIN-EQ,5.9,2.2353
2140.85,16908,1699502625,1699502630,130,31,2140.15,2140.85,6,39601,46383,2140.81,2136.75,2149.0,0,0,2137.65,2116.8,sf,NSE:COLPAL-EQ,24.05,1.1361
1959.05,141188,1699502628,1699502630,26,303,1959.0,1959.05,13,63255,70170,1959.46,1947.1,1970.0,0,0,1970.0,1987.2,sf,NSE:SHRIRAMFIN-EQ,-28.15,-1.4166
193.2,1338813,1699502629,1699502631,1456,21,193.25,193.3,57,1410342,2156044,193.1,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
104.75,1248238,1699502628,1699502631,190,3648,104.85,104.9,175,595313,1863549,104.58,103.9,105.1,0,0,104.3,103.2,sf,NSE:BANKINDIA-EQ,1.55,1.5019
321.45,1612702,1699502631,1699502631,1904,2783,321.45,321.5,12,789816,911771,320.02,316.8,321.6,0,0,318.45,314.25,sf,NSE:COALINDIA-EQ,7.2,2.2912
539.95,65301,1699502629,1699502631,70,103,540.0,540.3,113,43830,51506,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.75,-0.5067
1812.5,272669,1699502630,1699502630,4,15,1812.5,1813.5,27,333920,102371,1803.98,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,47.9,2.7145
315.1,2406158,1699502630,1699502630,1741,50,315.1,315.2,913,782571,906158,313.69,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.65,2.1559
282.0,59006,1699502627,1699502630,302,39,282.0,282.05,100,322740,346226,281.86,281.0,284.0,0,0,284.0,284.1,sf,NSE:CROMPTON-EQ,-2.1,-0.7392
237.3,588849,1699502630,1699502630,654,1804,237.15,237.3,6,649410,1772568,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.45,-0.1893
1512.3,530477,1699502630,1699502630,100,338,1512.1,1512.3,2,150271,149966,1507.24,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.55,2.1997
273.7,7190076,1699502630,1699502630,2062,9025,273.7,273.8,2,1199126,1071587,270.41,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
1572.5,57214,1699502630,1699502631,10,101,1572.5,1572.9,2,105007,141042,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,2.7,0.172
392.45,818037,1699502629,1699502630,78,140,392.45,392.7,2,312245,1141672,393.15,390.55,395.85,0,0,395.1,383.8,sf,NSE:ADANIPOWER-EQ,8.65,2.2538
2140.85,17045,1699502630,1699502630,130,16,2140.15,2140.85,6,39641,46273,2140.81,2136.75,2149.0,0,0,2137.65,2116.8,sf,NSE:COLPAL-EQ,24.05,1.1361
388.45,212159,1699502623,1699502630,29,56,388.45,388.65,119,110025,369593,388.28,386.5,389.4,0,0,386.6,386.2,sf,NSE:JSWENERGY-EQ,2.25,0.5826
1492.8,101840,1699502631,1699502631,179,100,1492.4,1492.8,3,150540,220963,1490.22,1484.85,1494.95,0,0,1488.95,1486.4,sf,NSE:INDUSINDBK-EQ,6.4,0.4306
1959.0,141188,1699502628,1699502631,26,303,1959.0,1959.05,1,63255,70170,1959.46,1947.1,1970.0,0,0,1970.0,1987.2,sf,NSE:SHRIRAMFIN-EQ,-28.2,-1.4191
218.3,279568,1699502626,1699502631,221,286,218.3,218.4,1,774790,800384,218.01,217.5,218.75,0,0,218.05,216.1,sf,NSE:BANDHANBNK-EQ,2.2,1.018
1813.45,272669,1699502630,1699502631,4,15,1812.5,1813.5,26,333920,102371,1803.98,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,48.85,2.7683
13.75,20045625,1699502630,1699502631,972469,2007791,13.75,13.8,1,23337344,42495808,13.8,13.7,13.9,0,0,13.8,13.85,sf,NSE:IDEA-EQ,-0.1,-0.722
315.25,2406158,1699502630,1699502631,1741,50,315.1,315.2,150,782571,906158,313.69,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.8,2.2046
3144.0,14785,1699502624,1699502631,42,26,3144.0,3144.7,12,45544,42510,3140.73,3130.45,3159.2,0,0,3145.0,3125.4,sf,NSE:ESCORTS-EQ,18.6,0.5951
581.3,587282,1699502631,1699502631,277,658,581.3,581.5,25,714758,1341326,580.92,579.3,581.85,0,0,581.0,579.75,sf,NSE:SBIN-EQ,1.55,0.2674
630.7,194148,1699502619,1699502631,171,328,630.65,631.0,10,236309,347918,631.57,628.1,633.55,0,0,629.8,630.35,sf,NSE:JINDALSTEL-EQ,0.35,0.0555
1723.9,17947,1699502631,1699502631,13,19,1722.7,1723.75,34,83014,93020,1718.57,1711.2,1724.45,0,0,1716.9,1709.0,sf,NSE:TATACOMM-EQ,14.9,0.8719
237.15,588849,1699502630,1699502631,654,1804,237.15,237.3,50,649410,1772568,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.6,-0.2524
1512.1,530532,1699502631,1699502631,1,338,1512.15,1512.45,50,150475,149999,1507.24,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.35,2.1862
1612.4,25098,1699502624,1699502631,28,32,1616.0,1617.35,11,13503,41161,1618.79,1609.9,1634.4,0,0,1633.4,1653.15,sf,NSE:GLAND-EQ,-40.75,-2.465
273.7,7190076,1699502630,1699502631,2062,9025,273.7,273.8,822,1199126,1071587,270.41,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
556.2,105847,1699502623,1699502631,12,64,556.25,556.45,1,277707,298475,556.41,554.5,557.8,0,0,555.7,552.0,sf,NSE:UPL-EQ,4.2,0.7609
413.85,70150,1699502621,1699502631,827,50,413.85,414.0,12,222882,230114,414.25,412.4,418.85,0,0,418.85,417.55,sf,NSE:GUJGASLTD-EQ,-3.7,-0.8861
124.25,382080,1699502626,1699502631,574,2760,124.25,124.3,11,1199441,1878382,124.48,124.15,125.0,0,0,125.0,125.05,sf,NSE:GAIL-EQ,-0.8,-0.6397
1051.85,28607,1699502624,1699502632,96,14,1051.05,1051.85,9,24717,109230,1056.55,1050.05,1062.95,0,0,1060.0,1047.0,sf,NSE:BDL-EQ,4.85,0.4632
193.25,1338813,1699502629,1699502632,1456,21,193.25,193.3,1,1410342,2156044,193.1,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
104.75,1248238,1699502628,1699502632,190,3648,104.85,104.9,61,595313,1863549,104.58,103.9,105.1,0,0,104.3,103.2,sf,NSE:BANKINDIA-EQ,1.55,1.5019
321.5,1614983,1699502632,1699502632,625,1844,321.45,321.5,108,792684,910031,320.02,316.8,321.6,0,0,318.45,314.25,sf,NSE:COALINDIA-EQ,7.25,2.3071
540.25,65301,1699502629,1699502632,70,103,540.0,540.3,5,43830,51506,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.45,-0.4514
1813.95,272895,1699502631,1699502631,33,33,1812.55,1813.85,1,334107,102443,1803.99,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,49.35,2.7967
438.85,276804,1699502622,1699502631,226,468,438.85,439.0,54,79733,165598,438.22,436.25,439.85,0,0,437.7,433.35,sf,NSE:TATAMTRDVR-EQ,5.5,1.2692
184.4,363556,1699502628,1699502631,9420,1286,184.4,184.45,289,743542,856925,184.42,183.75,185.1,0,0,184.2,185.85,sf,NSE:INDUSTOWER-EQ,-1.45,-0.7802
237.1,589036,1699502631,1699502631,828,1242,237.05,237.2,1,633592,1777143,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.65,-0.2734
273.8,7196445,1699502631,1699502631,1384,7146,273.7,273.8,1,1198983,1068502,270.41,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.75,4.0867
556.2,106124,1699502631,1699502631,97,25,556.2,556.35,25,277778,299722,556.41,554.5,557.8,0,0,555.7,552.0,sf,NSE:UPL-EQ,4.2,0.7609
1572.5,57216,1699502631,1699502632,3,133,1572.5,1572.9,1,102606,141146,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,2.7,0.172
392.45,818037,1699502629,1699502631,78,140,392.45,392.7,15,312245,1141672,393.15,390.55,395.85,0,0,395.1,383.8,sf,NSE:ADANIPOWER-EQ,8.65,2.2538
104.1,1950663,1699502627,1699502631,3907,2509,104.1,104.15,100,728308,2661442,103.99,103.5,104.45,0,0,104.3,104.85,sf,NSE:UNIONBANK-EQ,-0.75,-0.7153
1492.8,101840,1699502631,1699502632,74,103,1492.4,1492.8,3,150536,221467,1490.22,1484.85,1494.95,0,0,1488.95,1486.4,sf,NSE:INDUSINDBK-EQ,6.4,0.4306
1959.05,141188,1699502628,1699502632,26,303,1959.0,1959.05,1,63255,70170,1959.46,1947.1,1970.0,0,0,1970.0,1987.2,sf,NSE:SHRIRAMFIN-EQ,-28.15,-1.4166
1813.85,272895,1699502631,1699502632,33,33,1812.55,1813.85,19,334107,102443,1803.99,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,49.25,2.791
13.75,20045625,1699502630,1699502632,972469,2007791,13.75,13.8,1,23337344,42495808,13.8,13.7,13.9,0,0,13.8,13.85,sf,NSE:IDEA-EQ,-0.1,-0.722
315.05,2409983,1699502631,1699502632,1139,175,315.05,315.2,224,777791,906717,313.69,310.8,315.4,0,0,311.0,308.45,sf,NSE:RECLTD-EQ,6.6,2.1397
3144.0,14827,1699502630,1699502632,8,32,3143.15,3144.6,12,45403,42494,3140.74,3130.45,3159.2,0,0,3145.0,3125.4,sf,NSE:ESCORTS-EQ,18.6,0.5951
1338.25,50828,1699502627,1699502632,100,6,1338.25,1338.35,5,101033,80704,1339.54,1335.45,1346.95,0,0,1345.1,1340.85,sf,NSE:SBILIFE-EQ,-2.6,-0.1939
581.3,587584,1699502632,1699502632,157,685,581.3,581.5,37,706658,1331641,580.92,579.3,581.85,0,0,581.0,579.75,sf,NSE:SBIN-EQ,1.55,0.2674
1723.9,17947,1699502631,1699502632,13,19,1722.7,1723.75,34,85507,93020,1718.57,1711.2,1724.45,0,0,1716.9,1709.0,sf,NSE:TATACOMM-EQ,14.9,0.8719
237.05,589036,1699502631,1699502632,828,1242,237.05,237.2,12,633592,1777143,237.36,236.65,238.3,0,0,237.0,237.75,sf,NSE:VEDL-EQ,-0.7,-0.2944
1512.25,530544,1699502631,1699502632,88,338,1512.25,1512.45,5,150628,150414,1507.24,1487.4,1518.0,0,0,1487.4,1479.75,sf,NSE:M&M-EQ,32.5,2.1963
1612.4,26046,1699502630,1699502632,19,14,1612.5,1614.3,11,13020,41457,1618.63,1609.9,1634.4,0,0,1633.4,1653.15,sf,NSE:GLAND-EQ,-40.75,-2.465
1144.05,57135,1699502630,1699502632,85,59,1144.05,1144.75,1,122464,104851,1140.43,1135.25,1149.9,0,0,1148.4,1142.4,sf,NSE:CHOLAFIN-EQ,1.65,0.1444
273.7,7196445,1699502631,1699502632,1384,7146,273.7,273.8,100,1198983,1068502,270.41,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.65,4.0487
556.35,106124,1699502631,1699502632,97,25,556.2,556.35,4,277778,299722,556.41,554.5,557.8,0,0,555.7,552.0,sf,NSE:UPL-EQ,4.35,0.788
270.1,268882,1699502629,1699502632,522,541,269.85,270.1,9,404681,368140,268.9,266.0,270.7,0,0,267.05,263.95,sf,NSE:M&MFIN-EQ,6.15,2.33
414.0,70150,1699502621,1699502632,827,50,413.85,414.0,58,222882,230114,414.25,412.4,418.85,0,0,418.85,417.55,sf,NSE:GUJGASLTD-EQ,-3.55,-0.8502
388.4,212372,1699502630,1699502632,24,108,388.4,388.6,61,110924,368979,388.28,386.5,389.4,0,0,386.6,386.2,sf,NSE:JSWENERGY-EQ,2.2,0.5697
1051.9,28624,1699502632,1699502632,157,23,1051.05,1051.9,3,24786,109193,1056.55,1050.05,1062.95,0,0,1060.0,1047.0,sf,NSE:BDL-EQ,4.9,0.468
218.3,279569,1699502631,1699502632,220,1505,218.3,218.4,1,774709,801895,218.01,217.5,218.75,0,0,218.05,216.1,sf,NSE:BANDHANBNK-EQ,2.2,1.018
1812.55,272987,1699502632,1699502632,57,51,1812.55,1813.8,7,334293,102398,1803.99,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,47.95,2.7173
630.7,194148,1699502619,1699502632,171,328,630.65,631.0,1,236309,347918,631.57,628.1,633.55,0,0,629.8,630.35,sf,NSE:JINDALSTEL-EQ,0.35,0.0555
273.65,7215683,1699502632,1699502632,20,1361,273.65,273.75,85,1194636,1075273,270.42,265.45,273.8,0,0,267.0,263.05,sf,NSE:PFC-EQ,10.6,4.0297
1572.5,57216,1699502631,1699502632,9,133,1572.5,1572.9,1,105122,141126,1574.1,1569.0,1579.1,0,0,1575.0,1569.8,sf,NSE:BAJAJFINSV-EQ,2.7,0.172
104.15,1950663,1699502627,1699502632,3907,2509,104.1,104.15,36,728308,2661442,103.99,103.5,104.45,0,0,104.3,104.85,sf,NSE:UNIONBANK-EQ,-0.7,-0.6676
1051.9,28624,1699502632,1699502633,157,23,1051.05,1051.9,3,24786,109193,1056.55,1050.05,1062.95,0,0,1060.0,1047.0,sf,NSE:BDL-EQ,4.9,0.468
1492.4,101840,1699502631,1699502633,74,103,1492.4,1492.8,55,150536,221467,1490.22,1484.85,1494.95,0,0,1488.95,1486.4,sf,NSE:INDUSINDBK-EQ,6.0,0.4037
193.25,1343782,1699502632,1699502633,436,174,193.2,193.25,25,1400574,2165204,193.11,192.65,193.5,0,0,193.3,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
104.75,1253661,1699502631,1699502633,4105,5636,104.75,104.85,61,585990,1901953,104.58,103.9,105.1,0,0,104.3,103.2,sf,NSE:BANKINDIA-EQ,1.55,1.5019
321.5,1615783,1699502633,1699502633,960,1646,321.45,321.5,10,793147,909111,320.03,316.8,321.6,0,0,318.45,314.25,sf,NSE:COALINDIA-EQ,7.25,2.3071
540.25,65494,1699502631,1699502633,20,5,540.0,540.25,5,43994,51192,541.13,538.75,544.2,0,0,544.2,542.7,sf,NSE:ATGL-EQ,-2.45,-0.4514
218.25,279569,1699502631,1699502633,220,1505,218.3,218.4,14,774709,801895,218.01,217.5,218.75,0,0,218.05,216.1,sf,NSE:BANDHANBNK-EQ,2.15,0.9949
1813.8,272987,1699502632,1699502633,57,51,1812.55,1813.8,18,334293,102398,1803.99,1781.1,1815.45,0,0,1781.85,1764.6,sf,NSE:GODREJPROP-EQ,49.2,2.7882
